bg_id,id,value,bayesaverage
58696,5499,2125,5.50948
5086,4665,491,5.44988
2680,5499,2132,5.50791
104351,4664,3087,5.5787
4239,4664,3081,5.58031
66537,4666,691,5.58841
7920,4665,226,5.76069
4516,4664,3136,5.56629
792,4666,805,5.5436
1599,4664,3093,5.57794
164187,4664,3054,5.58823
27857,4666,794,5.54813
26918,4664,3067,5.58361
36993,4666,797,5.54713
25476,4664,3059,5.58628
7145,4665,340,5.6137
8364,4664,3063,5.58552
72622,4664,3085,5.57935
163077,4664,3057,5.58777
14471,4667,204,5.6016
6124,4664,3108,5.57359
21488,4666,774,5.55565
6003,4664,3098,5.57654
11888,4664,3050,5.58898
16826,4664,3094,5.57706
68743,4666,712,5.5802
2127,4667,266,5.31026
46957,5499,2085,5.52092
8652,4665,357,5.58044
37,4664,3133,5.5671
70922,4666,834,5.53262
70922,5499,2104,5.51319
70262,5499,2095,5.51705
24189,4665,342,5.61269
9844,4664,3064,5.5853
5059,4664,3071,5.58282
3540,4666,738,5.56951
8330,4664,3069,5.58333
84454,4665,250,5.72181
24069,4664,3335,5.51792
14117,4664,3070,5.58318
22205,4666,735,5.56991
6119,4665,461,5.47316
7102,4664,3124,5.56799
4799,4667,201,5.62788
3249,4664,3228,5.54753
3249,5496,1149,5.51752
3634,4664,3036,5.59374
3046,4664,3107,5.57392
13830,4666,767,5.55761
1861,5496,1159,5.50833
30583,4666,762,5.56035
109044,4666,731,5.57161
65796,4665,298,5.66106
5502,4667,234,5.49446
32004,4666,780,5.55362
12291,4665,451,5.48245
11680,4666,746,5.56579
28258,5499,2133,5.50791
141920,4664,3323,5.52073
141920,5497,2323,5.51255
191364,4664,3195,5.55421
191364,5497,2319,5.51342
41326,4665,341,5.6137
32016,4665,438,5.49179
7140,4664,3152,5.56299
129988,5498,518,5.53373
20642,4666,779,5.55408
182736,4664,3264,5.53961
31358,4666,811,5.54223
13388,4664,3078,5.58124
9845,4664,3091,5.5782
4392,4664,3088,5.57835
255,4664,3110,5.57312
8365,4664,3096,5.57673
22299,4664,3083,5.58017
151410,5496,1155,5.51331
151410,5499,2143,5.50434
15483,4664,3082,5.58017
8001,4664,3065,5.58433
19432,4666,761,5.5607
9277,4664,3075,5.58181
10471,4664,3114,5.57233
4479,5499,2138,5.5052
26244,4665,350,5.59289
31858,4666,748,5.56528
29258,4664,3202,5.55316
35256,4664,3303,5.52704
35256,5497,2316,5.51448
6342,4666,911,5.49816
141102,5499,2128,5.50882
13654,4666,893,5.506
13654,5498,533,5.50864
13378,4664,3109,5.57347
7063,4664,3104,5.57482
21861,4666,784,5.55161
3376,4664,3106,5.57455
5054,4664,3125,5.56793
25758,4665,351,5.59289
27,4664,3553,5.38559
4360,4664,3118,5.56921
4246,4664,3089,5.57827
6759,5497,2327,5.51116
2131,4667,196,5.6388
170608,5496,1168,5.49931
170608,5499,2136,5.50663
9409,4665,299,5.66025
159570,4665,333,5.62249
34009,4666,786,5.55048
3468,4664,3190,5.55497
31453,4664,3099,5.57629
8360,4664,3101,5.57566
26920,4666,807,5.54285
3417,4666,866,5.5183
11464,4666,814,5.54187
8740,4664,3116,5.5695
21716,4664,3203,5.55309
26293,4664,3231,5.5474
4298,4664,3115,5.57124
64430,4666,837,5.53131
136415,4665,327,5.62669
136415,5499,2107,5.51303
25991,4664,3112,5.57256
2731,4666,758,5.56159
10797,4664,3100,5.57576
47994,4666,768,5.55751
27939,4667,213,5.5793
16970,4664,3117,5.56937
31070,5499,2106,5.51305
8262,4665,323,5.63169
16802,4666,848,5.52641
6578,4665,432,5.49498
8044,4664,3102,5.57545
35017,5496,1148,5.51803
127947,4664,3177,5.55741
10966,4664,3126,5.56787
10463,4665,381,5.5472
10463,4666,821,5.53916
4843,4664,3123,5.56816
3174,4664,3175,5.55789
9569,4664,3153,5.56277
67609,5499,2108,5.513
17926,4666,791,5.54876
7143,4664,3129,5.56727
59308,4665,309,5.64562
110160,5499,2097,5.51568
27388,4665,288,5.66824
455,5499,2100,5.51435
3527,4664,3198,5.554
145209,5496,1163,5.50591
145209,5497,2344,5.49739
3059,4665,429,5.49728
5221,4666,859,5.52228
18584,4665,380,5.54873
65242,4664,3113,5.57239
14142,4666,772,5.55591
5185,4664,3156,5.56198
10095,4666,793,5.54839
11136,4664,3128,5.56757
4410,4665,367,5.5623
10171,4664,3371,5.50465
6406,4664,3184,5.55648
5231,4664,3254,5.54148
42309,4665,344,5.61035
16474,4665,338,5.61586
8406,4664,3132,5.56716
85123,4664,3084,5.57956
41860,4665,345,5.60149
4623,4664,3141,5.56556
8863,4664,3292,5.53111
8863,4667,232,5.5048
34221,4666,817,5.5409
3677,4664,3009,5.59833
131450,5496,1158,5.51198
131450,5499,2111,5.51222
1956,4665,449,5.48291
4772,4664,3157,5.56193
75292,4664,3143,5.5648
1336,5497,2330,5.51005
1336,5499,2119,5.51034
3005,4666,838,5.531
22644,4664,3313,5.52344
1945,4664,3352,5.51184
8471,4664,3234,5.54629
32409,5498,550,5.46451
42882,4664,3120,5.56912
42882,5497,2317,5.51355
8962,4664,3150,5.5632
11187,4664,3472,5.46169
43295,4666,875,5.51427
73360,4664,3130,5.56726
41844,5499,2103,5.51331
73251,4664,3139,5.56578
19978,4665,413,5.51421
802,4664,3137,5.56622
30000,4666,843,5.52756
2690,4664,3288,5.53278
4625,4664,3189,5.55541
2038,4666,884,5.50896
6005,4664,3169,5.55909
173931,4664,3158,5.56166
13745,4666,829,5.53482
21040,4664,3160,5.56124
2195,4666,939,5.48374
7232,4667,222,5.5289
5019,4665,396,5.53352
32471,5498,540,5.48986
9565,4664,3382,5.50065
8246,4664,3170,5.55891
4259,4664,3207,5.55268
183777,4664,3173,5.5581
26947,4666,792,5.54845
11552,4664,3151,5.56315
3801,5496,1166,5.50209
4851,4664,3287,5.53279
305872,4664,3142,5.56529
29317,4664,3320,5.52153
4607,4666,858,5.52261
38824,4664,3146,5.56396
40964,4666,849,5.5264
1291,4666,878,5.51297
9246,4664,3272,5.53821
3181,5499,2198,5.48175
18780,4664,3273,5.53766
37142,4664,3165,5.56034
15712,5499,2144,5.50419
8745,4664,3187,5.55585
3354,4664,3166,5.55957
10214,4664,3167,5.55932
8788,4664,3174,5.55809
5779,4664,3276,5.53594
860,4664,3200,5.55327
14024,4664,3248,5.54234
6921,4664,3168,5.55928
2428,4664,3414,5.48872
11413,4665,398,5.53
93577,5497,2335,5.50537
43489,5496,1153,5.51369
43489,5499,2116,5.51084
9420,4665,335,5.61951
19802,4666,798,5.54666
28388,4664,3268,5.53899
17748,4666,824,5.53776
74309,4664,3163,5.56081
3355,4666,809,5.54242
11498,4664,3164,5.56081
29118,4664,3180,5.55714
29118,5496,1144,5.52073
4237,4664,3171,5.55869
1735,4666,822,5.53898
11292,4664,3250,5.54226
31477,4666,839,5.52881
230619,5499,2113,5.51115
8945,4666,835,5.53222
36639,4666,803,5.5443
23285,4664,3245,5.54279
27949,4664,3274,5.53722
11116,4664,3178,5.55739
6023,4664,3208,5.55257
810,4666,795,5.54803
6706,4666,826,5.53736
5295,4664,3179,5.55726
12496,4664,3182,5.55679
188389,4666,785,5.55147
35247,4666,806,5.54298
1142,4666,819,5.53961
5348,4664,3185,5.55616
29741,4666,802,5.54477
34310,4664,3172,5.55814
12222,4664,3188,5.5557
65556,4665,408,5.52024
65556,5499,2123,5.50961
33086,4664,3186,5.55599
6915,4664,3218,5.55
126728,5499,2114,5.511
20888,4664,3181,5.55681
65488,4665,370,5.55991
40388,4664,3321,5.52122
7977,4664,3201,5.55319
165796,4665,426,5.49933
165796,5499,2117,5.51078
42227,4666,750,5.56497
18945,4664,3204,5.553
116948,5499,2098,5.515
11476,4664,3214,5.55124
8835,4664,3191,5.55493
18908,4664,3183,5.55673
4303,4664,3261,5.54021
8388,4664,3206,5.5528
7267,4664,3225,5.54814
7267,5497,2340,5.49958
40417,5497,2328,5.5102
36523,5499,2115,5.51092
6938,4664,3282,5.53384
13371,4664,3197,5.55403
3946,4666,896,5.50413
93867,4664,3215,5.55111
3983,4666,841,5.52837
4789,5498,561,5.44949
73252,4664,3247,5.54253
37680,5497,2326,5.51128
11972,4665,352,5.59183
16184,5499,2120,5.51019
13863,4666,955,5.47414
11126,4664,3211,5.55175
7060,4664,3205,5.55294
9681,4665,478,5.46179
27876,4667,237,5.47397
2473,4666,827,5.5373
27408,4667,224,5.52623
4271,4664,3233,5.54661
5922,4664,3221,5.54957
67144,4665,430,5.49591
12964,4664,3194,5.55437
6687,4664,3213,5.55135
9418,4664,3217,5.55022
22674,4664,3223,5.54861
6404,4664,3209,5.55241
18875,4664,3257,5.54126
3039,4664,3159,5.5616
9791,4664,3216,5.5504
6129,4664,3262,5.54013
22123,4666,825,5.53754
174057,5499,2124,5.50955
8409,4664,3227,5.54773
17792,4666,804,5.54386
40804,4667,211,5.58929
12519,4664,3224,5.54824
5934,4664,3226,5.54803
27155,5498,526,5.52464
3844,4667,227,5.51542
176898,5499,2122,5.50973
41573,4665,522,5.41238
1512,4664,3427,5.48474
1512,4666,854,5.52394
130041,4664,3222,5.54863
10885,4664,3230,5.54747
12568,4666,940,5.48261
144865,5499,2109,5.51282
25479,4664,3229,5.54751
20409,4664,3219,5.55
5382,4664,3302,5.52759
16499,5497,2337,5.50374
7131,4664,3255,5.54131
3384,4664,3355,5.51141
42980,5497,2331,5.50893
9474,4665,355,5.58369
6466,4665,464,5.47133
3062,4666,823,5.53793
2442,4666,874,5.51465
25223,4664,3242,5.54375
2937,4666,846,5.52722
11112,4664,3239,5.54497
13026,4666,771,5.556
19534,4664,3240,5.54451
9957,4664,3236,5.54566
14902,4664,3238,5.54524
3669,4664,3275,5.53717
10353,4667,233,5.49464
50995,4664,3241,5.54405
14746,4664,3251,5.54203
1550,4666,842,5.52816
6367,4666,812,5.54207
9385,4666,852,5.52488
19796,4665,604,5.31808
19796,5499,2169,5.49623
13614,4664,3259,5.54065
319,4666,830,5.5348
60579,5498,582,5.39578
60579,5499,2221,5.4717
73232,4664,3249,5.54227
18613,4664,3258,5.54091
5043,4664,3351,5.51218
11473,4664,3244,5.54317
10543,4664,3243,5.54361
42644,4665,286,5.67198
9263,4664,3253,5.54148
10258,4664,3256,5.5413
8220,4664,3289,5.53253
10215,4664,3246,5.54272
57775,4665,421,5.50336
8252,4664,3270,5.53846
99038,4665,366,5.56301
3156,4664,3265,5.53957
15163,4665,452,5.48223
1913,4666,867,5.51825
29018,5499,2131,5.50822
17892,4664,3252,5.54155
2527,4664,3266,5.53939
5837,4666,916,5.49614
10154,4665,406,5.52076
10008,4664,3330,5.51931
9989,4665,378,5.54984
3144,4666,869,5.51691
8903,4664,3283,5.53383
2198,4666,853,5.52462
4147,4664,3267,5.53911
25567,4666,850,5.52505
4213,5498,555,5.45463
727,4664,3293,5.53101
16273,4664,3271,5.53842
11351,4664,3263,5.53977
27061,4665,403,5.5226
1211,4665,441,5.4912
40629,5499,2137,5.50574
7248,4666,857,5.52283
10052,4665,353,5.58471
613,4666,894,5.50572
214486,5499,2121,5.50984
6902,4666,912,5.49754
69819,4664,3269,5.53846
38328,5498,549,5.46488
13921,4664,3212,5.55138
14424,4664,3278,5.53508
58861,4666,933,5.48613
11253,4664,3277,5.53547
159536,4665,534,5.39983
6350,4664,3389,5.49908
6350,4666,879,5.51229
29080,4666,877,5.51298
5463,4666,871,5.51635
3045,4664,3339,5.51694
11974,4665,437,5.49183
1227,4666,944,5.48116
8446,4664,3284,5.53376
4450,4664,3290,5.53237
11494,4664,3279,5.53497
65087,4665,582,5.35468
12600,4667,246,5.4295
5957,4664,3306,5.526
121324,4664,3334,5.51802
9560,5497,2334,5.50556
9560,5499,2134,5.50787
16500,5499,2140,5.50517
11394,4665,506,5.42873
13912,4664,3291,5.53147
26292,4664,3285,5.53354
12429,4664,3281,5.53424
17693,4665,394,5.53409
2097,4664,3324,5.52036
269624,4665,382,5.54677
10742,4666,891,5.50675
33288,4664,3399,5.49512
4646,4664,3340,5.51684
3373,4666,890,5.50681
5039,4664,3343,5.51594
3127,4667,258,5.35755
13091,4667,230,5.50858
12943,4666,860,5.5221
29491,4666,847,5.52662
1318,4665,369,5.56184
4093,4666,873,5.51514
3335,4666,828,5.53645
125028,4666,934,5.48559
524,5499,2135,5.50763
6453,4665,363,5.5712
9776,4665,435,5.49275
38141,4664,3235,5.54585
8366,4664,3299,5.5288
40651,4665,457,5.4772
180292,5499,2145,5.50394
25988,4666,886,5.50868
66044,5496,1167,5.5
69292,4664,3430,5.48444
10651,4666,880,5.51057
67041,4665,416,5.51118
7040,4664,3298,5.52888
22790,4666,888,5.5077
344332,4664,3294,5.53045
32682,5499,2153,5.50164
17136,4666,970,5.4662
1661,4666,832,5.53342
4680,4664,3307,5.52567
10845,4664,3333,5.51878
10845,4666,900,5.50197
9110,4664,3296,5.52902
8233,4664,3162,5.56081
9488,4666,844,5.52752
6087,4664,3305,5.52642
7553,4666,864,5.51898
31216,5496,1179,5.48988
14897,4664,3416,5.48783
3793,4665,412,5.5164
138748,4665,493,5.44809
138748,5499,2155,5.50125
32154,4666,856,5.52286
32154,5499,2139,5.5052
101628,4664,3308,5.52534
7539,4664,3280,5.53481
32324,4664,3361,5.50881
8522,5496,1195,5.4775
140271,5498,536,5.50672
11508,5499,2141,5.50508
24884,4665,391,5.5374
62374,4666,902,5.50057
23613,4664,3316,5.52228
4247,4664,3331,5.5191
8267,4664,3318,5.52177
2030,4665,425,5.5
9847,4664,3312,5.52466
7088,4664,3354,5.51152
8253,4664,3314,5.52311
8753,4664,3322,5.52097
182634,5499,2161,5.49901
40938,5499,2152,5.5017
21986,4665,379,5.54938
36250,4666,845,5.52745
14469,4666,881,5.5103
8930,4667,243,5.44546
38702,4664,3317,5.52179
9506,4665,468,5.46699
6701,4664,3325,5.52
4695,4664,3332,5.51909
9013,4664,3378,5.50221
8700,4664,3328,5.51956
17021,4665,376,5.55323
22080,4666,889,5.50713
1984,4664,3386,5.49961
18262,4665,475,5.46481
3065,5499,2150,5.50251
3814,4664,3326,5.51975
25992,4664,3327,5.51966
905,4666,922,5.49259
24245,4666,895,5.50426
111830,5499,2142,5.50444
6913,4664,3309,5.52521
5077,4666,945,5.48052
11402,4664,3350,5.51324
11760,4665,444,5.48692
307,5496,1187,5.48544
307,5497,2347,5.49513
26052,4666,885,5.5089
3492,4667,239,5.46947
4606,5496,1171,5.49685
93164,4666,872,5.51595
2383,5496,1183,5.48773
2383,5499,2156,5.50076
2806,4664,3348,5.51442
35396,4666,931,5.48642
32330,4664,3342,5.51614
11121,4664,3336,5.51775
67477,4666,861,5.51979
14354,4664,3310,5.52477
5863,4664,3338,5.51762
10392,4664,3337,5.51762
10459,4666,876,5.51324
3894,4664,3366,5.50625
58192,4665,393,5.53667
5057,4664,3341,5.51631
3693,4664,3344,5.51543
7711,4665,428,5.49769
23334,5499,2175,5.4919
6047,4664,3319,5.52157
9284,4665,445,5.48588
9284,5499,2147,5.50347
139690,4667,226,5.51628
9094,4664,3345,5.51481
3999,5499,2148,5.50306
17195,4664,3373,5.50407
130626,5499,2149,5.50259
29226,4664,3407,5.49005
18902,4665,407,5.52066
18902,4666,913,5.49745
143839,4664,3346,5.51464
27950,4664,3347,5.51457
25677,5496,1174,5.49586
4171,4667,250,5.4161
26976,4667,249,5.4161
7917,4665,433,5.49476
148211,5498,541,5.48905
2940,5499,2160,5.49918
3628,4665,361,5.57267
29939,5499,2151,5.50203
5308,4666,887,5.50862
336,4666,923,5.49241
11441,4664,3353,5.51167
3914,4665,601,5.32219
3914,5499,2187,5.48637
8178,4666,882,5.5098
821,4666,915,5.49674
40801,4666,796,5.54743
3465,4664,3405,5.49149
8510,4664,3356,5.51126
18907,4664,3357,5.51078
5790,4665,389,5.53797
1226,4666,903,5.5
18128,4664,3349,5.51324
101629,4664,3363,5.50856
36560,4665,519,5.41734
3575,4664,3383,5.50053
3575,5497,2348,5.49378
2637,4664,3385,5.49983
27372,4664,3392,5.49807
23656,4665,485,5.45427
15877,4664,3359,5.50897
1427,4666,870,5.5169
62533,4666,865,5.51882
98472,5497,2352,5.48808
98472,5499,2166,5.49761
1215,4665,405,5.52093
8324,4664,3368,5.5057
824,4666,917,5.49578
18983,4664,3461,5.46902
8456,4664,3364,5.50764
4814,4666,965,5.46933
9471,4665,395,5.53353
41834,4665,414,5.51306
10196,4666,910,5.49816
1522,5496,1178,5.49167
1522,5499,2173,5.4929
19916,4666,925,5.49032
7493,4665,417,5.51027
9083,4664,3362,5.50877
3037,4664,3367,5.50583
15880,5499,2154,5.50143
56244,4664,3365,5.50758
4232,4664,3370,5.50474
8670,4664,3297,5.52893
17420,4666,975,5.46475
7541,4664,3372,5.50442
24969,4664,3360,5.50897
7762,4666,909,5.49816
1297,5498,577,5.40919
1297,5499,2250,5.4553
6573,4665,465,5.46946
6272,4664,3486,5.45551
6272,4665,473,5.46525
6272,4666,991,5.45172
4614,4665,397,5.53193
582,4664,3436,5.48108
24325,4664,3374,5.50348
7862,4665,446,5.48551
8997,4665,356,5.58349
9868,4664,3375,5.5032
21613,5499,2158,5.50012
7651,4664,3423,5.48608
13464,5499,2181,5.48913
542,5498,542,5.48522
14032,4665,476,5.4619
125326,4664,3311,5.52474
125326,5496,1189,5.48334
119472,5498,539,5.49101
7802,4664,3377,5.50225
31715,4666,901,5.5019
11347,4666,920,5.49445
3571,4664,3379,5.50198
3996,4666,904,5.49981
8419,4664,3380,5.50193
10666,4664,3390,5.49885
20601,4664,3388,5.49909
146597,5498,558,5.45092
146597,5499,2189,5.48615
11703,4664,3376,5.50288
25229,4664,3439,5.47904
12633,5497,2341,5.49906
9816,4665,442,5.48962
29626,5499,2159,5.49921
14591,4666,924,5.49054
9087,4664,3432,5.48357
5926,4664,3384,5.5
20429,4664,3395,5.49686
22799,4666,950,5.47743
190162,4664,3391,5.49864
68606,5499,2185,5.48654
59310,4665,436,5.49272
20832,4665,479,5.46055
42006,4665,456,5.47952
2169,4667,245,5.43625
9022,4665,399,5.52749
6153,4664,3398,5.49558
11258,4666,928,5.48725
7421,4666,959,5.47343
11208,4665,477,5.4619
2315,4664,3387,5.49956
66047,4665,400,5.52523
2867,5496,1169,5.49787
2867,5497,2342,5.49901
4372,4666,892,5.50668
15520,4665,419,5.50712
4426,4664,3397,5.4964
4118,4666,918,5.49538
6788,4666,907,5.49845
6766,4664,3401,5.49442
67066,4665,459,5.47581
40808,5498,532,5.51187
4022,5496,1184,5.48733
4022,5499,2167,5.49725
9368,4664,3410,5.48936
1407,4666,983,5.45745
118567,5497,2339,5.50102
22469,4667,240,5.46536
4968,4665,448,5.48344
10590,4664,3403,5.49342
19114,5496,1175,5.49501
19114,5499,2164,5.49781
10805,4664,3402,5.49349
2545,4666,905,5.49932
1267,4665,418,5.50867
10175,4665,392,5.53694
5265,4664,3415,5.48868
34383,4665,431,5.4953
41783,5499,2157,5.50033
67429,4665,507,5.42783
8332,4664,3404,5.49253
15121,4666,937,5.48416
11751,4665,454,5.48097
42702,5499,2191,5.4852
182284,5499,2162,5.49807
3473,4664,3394,5.49762
3896,4664,3442,5.47834
63900,4665,480,5.45986
3107,4665,474,5.46506
31585,4664,3393,5.49767
2911,4666,966,5.4686
6355,4666,897,5.50388
6395,4664,3429,5.48456
3633,5497,2372,5.45932
26349,4664,3457,5.47181
8585,4666,932,5.48642
15654,4665,467,5.46786
5799,4666,908,5.49845
69785,5497,2358,5.48237
8725,4664,3421,5.487
13367,4665,509,5.42625
5999,4664,3409,5.48946
32365,4664,3408,5.48991
122711,4664,3417,5.48772
10813,4666,946,5.4801
27863,4664,3424,5.48605
24387,5496,1181,5.48869
7963,4664,3418,5.4875
65559,4665,463,5.47202
7031,4664,3420,5.48708
41310,4665,466,5.46906
18968,4666,927,5.48805
1857,4664,3440,5.47883
1857,5497,2346,5.49638
16975,4667,231,5.50822
204681,4664,3425,5.48572
11483,4664,3426,5.48562
58374,4665,515,5.42121
3626,4664,3400,5.49477
69703,4667,223,5.52745
14720,4664,3431,5.48409
18199,4665,387,5.53882
5089,4665,520,5.41548
5709,4666,1007,5.43722
6582,4666,951,5.47705
28444,4667,265,5.3286
6678,4666,919,5.49507
154878,4665,434,5.49316
154878,5499,2163,5.49792
1322,4665,481,5.45912
7187,4665,483,5.45549
4248,4664,3434,5.48246
4431,4666,938,5.48408
4025,4664,3438,5.47939
18163,4665,489,5.45154
5890,4664,3396,5.49654
28699,4664,3428,5.48472
8470,4664,3433,5.48315
2101,4664,3413,5.48909
1397,4665,490,5.45071
2991,4666,930,5.48656
6235,4665,359,5.57731
761,5496,1176,5.49226
761,5499,2170,5.49444
12296,5496,1191,5.48085
12296,5497,2356,5.48492
31361,4664,3369,5.50507
7604,4666,993,5.44846
177807,5499,2168,5.49688
6945,4664,3444,5.47717
2749,4664,3451,5.47342
633,5498,568,5.43682
633,5499,2215,5.47293
5998,4664,3435,5.48145
15738,5496,1186,5.48594
40656,4665,543,5.39383
12057,4665,511,5.425
5349,4664,3443,5.47783
27667,4664,3460,5.46934
6219,4665,488,5.45204
6219,4666,958,5.47362
731,5496,1177,5.49216
23576,4665,550,5.38664
4299,4664,3473,5.46157
4340,4664,3381,5.50112
5798,4666,961,5.47136
7982,4664,3491,5.4502
4586,4665,568,5.36616
2935,4666,963,5.46962
7811,4666,967,5.46671
6892,4664,3466,5.46607
19307,4666,957,5.47404
9211,4665,482,5.45908
22035,4666,990,5.45264
58672,4665,496,5.44191
2440,4666,1001,5.44303
11701,4664,3447,5.4749
13917,4664,3455,5.4721
8193,4664,3517,5.43019
2577,4665,462,5.47247
2577,4666,947,5.47957
11965,4666,943,5.48137
17005,4664,3453,5.47234
117987,5499,2177,5.49074
11496,4664,3458,5.47032
32415,4664,3454,5.47228
10593,4666,969,5.46634
3089,4664,3445,5.47585
3089,5496,1173,5.49592
12133,4664,3459,5.47022
13716,4666,953,5.47494
28717,5496,1185,5.48722
4152,4667,238,5.47262
2746,4664,3412,5.48925
25642,4664,3449,5.47433
24795,5497,2345,5.4965
13164,4665,499,5.43798
13392,4664,3462,5.46875
53279,4665,427,5.49855
2489,4666,935,5.48472
84173,5496,1190,5.48268
3698,4664,3411,5.48935
66852,4666,968,5.46646
1941,4665,689,5.19518
4221,5496,1172,5.49616
3585,4664,3452,5.47301
3585,5496,1192,5.48049
7334,4665,513,5.42433
3631,4665,443,5.48831
8491,5499,2171,5.49341
10291,4665,470,5.46554
5789,4664,3450,5.47357
5304,5497,2343,5.49751
3848,4667,255,5.37294
30760,4666,921,5.49322
2718,4664,3482,5.45733
2718,5497,2371,5.46792
1480,4664,3465,5.46632
1480,5497,2357,5.48244
4438,4664,3422,5.48688
25271,4665,563,5.3726
1977,5499,2172,5.49291
8517,4665,539,5.39656
8249,4664,3464,5.46642
4257,4665,560,5.37744
8514,4664,3469,5.4638
41958,4665,497,5.43982
10341,4665,469,5.46677
90974,4665,548,5.38882
22338,4666,914,5.49703
11511,4664,3470,5.46329
6475,4666,941,5.48169
7091,4665,504,5.43077
187787,5499,2176,5.49174
19120,4667,253,5.39888
9507,4665,565,5.37073
6675,4665,551,5.38656
9250,4665,525,5.40884
8966,4664,3471,5.46218
6004,4664,3437,5.48004
38981,4665,439,5.49172
6132,4666,997,5.44711
23616,4666,863,5.51929
7868,4666,971,5.46582
6426,4666,982,5.45775
138319,4664,3495,5.44955
39180,4666,1021,5.42666
36690,5497,2349,5.49022
185497,5498,567,5.43925
2669,4665,521,5.41423
74310,4664,3476,5.46034
8319,4664,3477,5.46029
11047,4664,3467,5.46566
12289,5499,2180,5.4895
119856,4666,960,5.47136
16440,4665,608,5.31531
43799,4664,3468,5.46407
17869,4667,247,5.4252
22254,4664,3448,5.47482
22254,4665,420,5.50405
24002,5496,1200,5.46391
24002,5499,2193,5.48506
12956,4664,3525,5.41684
19040,4667,228,5.51409
1859,4667,268,5.28671
9968,4664,3483,5.45727
10570,4664,3485,5.45634
6702,4664,3494,5.44961
1657,5497,2353,5.48714
12829,4665,530,5.40096
28861,4666,972,5.46527
28053,4666,996,5.44722
8024,4664,3484,5.45661
8452,4664,3487,5.45376
2871,4665,486,5.45253
11138,4664,3441,5.47878
6383,5498,545,5.47847
6383,5499,2178,5.49012
6000,4664,3478,5.45925
2845,4664,3463,5.46671
4810,4666,988,5.45455
10104,4666,1041,5.40744
32444,4665,516,5.41997
2946,4665,514,5.42227
2946,4666,1028,5.42194
5561,4665,422,5.50286
5561,4666,936,5.48469
176631,5497,2355,5.48613
1368,4666,973,5.4651
2139,4667,256,5.35991
7318,4665,569,5.36585
3701,4666,1010,5.43465
7051,4664,3480,5.45792
7465,4666,979,5.46148
6543,4664,3456,5.47187
16130,4665,447,5.48459
19530,4665,542,5.39463
19530,4666,974,5.46506
14625,4665,502,5.43291
103844,5499,2186,5.4864
8477,4666,956,5.47414
4560,4665,523,5.412
10565,4666,1024,5.42452
30723,4665,591,5.33707
12084,4666,980,5.46099
28298,4666,964,5.46941
31066,4666,1023,5.42491
4508,4664,3489,5.45046
4897,4666,984,5.45741
2404,4664,3506,5.44433
63897,4665,646,5.25371
1672,4664,3474,5.46149
41190,4665,423,5.50225
17785,4666,995,5.44736
7912,4665,540,5.39521
7488,4665,532,5.40029
3203,4666,977,5.46307
30239,5499,2184,5.48674
8560,4666,978,5.46264
2858,4666,929,5.4868
11115,4664,3500,5.44636
22802,4665,555,5.38159
5616,4666,948,5.47829
9251,4665,561,5.37494
22379,5499,2174,5.49222
8904,4664,3493,5.44962
3016,4664,3492,5.44979
13972,5498,572,5.42615
24627,4667,264,5.32953
3271,4664,3446,5.47508
572,4664,3406,5.49017
17166,4667,254,5.39325
2643,4664,3502,5.44553
6977,5496,1193,5.47985
21513,4667,262,5.34062
10578,4666,989,5.45273
11826,4667,260,5.35701
1398,5497,2360,5.47939
29268,4665,576,5.35987
3668,4667,242,5.44696
3371,4666,1032,5.41964
2190,4667,251,5.4123
3232,4665,495,5.44585
9201,5499,2188,5.48625
2771,5497,2351,5.48823
183532,5499,2194,5.48498
4175,4664,3527,5.41598
18498,4665,583,5.35285
1473,4664,3496,5.44838
8998,4665,415,5.51227
11528,4664,3499,5.44668
684,5499,2201,5.48099
4788,4666,1017,5.42874
4319,4664,3488,5.4506
6238,4665,564,5.37116
36777,4664,3503,5.44535
999,4665,510,5.42621
8455,4664,3511,5.43825
7156,4665,503,5.43253
113312,5499,2195,5.48399
3673,4664,3504,5.44522
25270,4665,612,5.31048
72766,5498,557,5.45262
72766,5499,2192,5.48517
33701,4666,1059,5.39451
5882,4664,3510,5.4392
9959,4667,261,5.35066
10688,4664,3490,5.45022
38359,5498,552,5.45922
10345,4666,981,5.46028
23228,4666,1047,5.40293
34745,5499,2200,5.48116
408,4666,985,5.45684
408,5497,2354,5.4865
9633,4665,518,5.41908
3909,4665,505,5.42994
16153,4665,487,5.45219
16153,5499,2182,5.48801
10257,4664,3515,5.43261
17580,4665,575,5.36026
33497,4664,3481,5.45755
9929,4666,1013,5.43278
13490,4665,533,5.40023
535,5497,2359,5.47981
535,5499,2207,5.47731
595,5496,1188,5.48361
1607,4665,458,5.47599
3298,4665,556,5.38055
38504,5499,2196,5.48213
27552,4665,606,5.31736
2792,4665,566,5.37026
6006,4664,3512,5.43605
2572,4666,1000,5.44334
4676,4664,3505,5.44471
28834,4665,572,5.36179
6681,4665,535,5.39937
3762,4665,450,5.48251
10511,4665,617,5.30062
8177,4665,498,5.4396
15031,4665,524,5.40906
147523,4664,3475,5.46128
8057,4664,3519,5.42489
5026,4665,584,5.35086
4325,4664,3509,5.44034
24318,5499,2206,5.47744
8637,4664,3513,5.43361
8637,5496,1197,5.47447
11052,4666,1018,5.42807
3319,4666,986,5.45632
146496,5498,554,5.45602
19062,4666,952,5.47594
